IATA,IACO,name,city,province,state,country,wiki,lat,lng
ZHY,ZLZW,Zhongwei Xiangshan Airport,Zhongwei,, Ningxia, China,http://en.wikipedia.org/wiki/Zhongwei_Xiangshan_Airport#,37.51,105.18
RIC,KRIC,Richmond International Airport,Richmond,, Virginia, United States,http://en.wikipedia.org/wiki/Richmond_International_Airport#,37.5052,-77.3197
BJB,OIMN,Bojnord Airport,Bojnord,,, Iran,http://en.wikipedia.org/wiki/Bojnord_Airport#,37.4892,57.3064
CTA,LICC,Catania–Fontanarossa Airport,Catania,, Sicily, Italy,http://en.wikipedia.org/wiki/Catania%E2%80%93Fontanarossa_Airport#,37.4664,15.0642
ICN,RKSI,Incheon International Airport,Incheon (near Seoul),,, South Korea,http://en.wikipedia.org/wiki/Incheon_International_Airport#,37.4625,126.4392
SUK,,Sakkyryr Airport,Batagay-Alyta,, Sakha Republic, Russia,http://en.wikipedia.org/wiki/Sakkyryr_Airport#,37.45,129.133
SSN,RKSM,Seoul Air Base,Seongnam,,, South Korea,http://en.wikipedia.org/wiki/Seoul_Air_Base#,37.4456,127.1131
WJU,RKNW,Wonju Airport,Wonju,,, South Korea,http://en.wikipedia.org/wiki/Wonju_Airport#,37.4381,127.9603
JMK,LGMK,Mykonos Island National Airport,Mykonos Island,,, Greece,http://en.wikipedia.org/wiki/Mykonos_Island_National_Airport#,37.4373,25.3473
ALS,KALS,San Luis Valley Regional Airport,Alamosa,, Colorado, United States,http://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport#,37.4349,-105.8666
JSY,LGSO,Syros Island Airport,Syros Island,,, Greece,http://en.wikipedia.org/wiki/Syros_Island_Airport#,37.4236,24.95
SVQ,LEZL,San Pablo Airport,Seville,,, Spain,http://en.wikipedia.org/wiki/San_Pablo_Airport#,37.4179,-5.8989
NUQ,KNUQ,Moffett Federal Airfield,Mountain View,, California, United States,http://en.wikipedia.org/wiki/Moffett_Federal_Airfield#,37.4161,-122.0491
NSY,LICZ,Sigonella Airport,Catania,,, Italy,http://en.wikipedia.org/wiki/Sigonella_Airport#,37.4033,14.9217
YNT,ZSYT,Yantai Laishan International Airport,Yantai,, Shandong, China,http://en.wikipedia.org/wiki/Yantai_Laishan_International_Airport#,37.4017,121.3717
BIH,KBIH,Eastern Sierra Regional Airport,Bishop,, California, United States,http://en.wikipedia.org/wiki/Eastern_Sierra_Regional_Airport#,37.3731,-118.3636
SJC,KSJC,San Jose International Airport,San Jose,, California, United States,http://en.wikipedia.org/wiki/San_Jose_International_Airport#,37.3627,-121.9291
LYH,KLYH,Lynchburg Regional Airport (Preston Glenn Field),Lynchburg,, Virginia, United States,http://en.wikipedia.org/wiki/Lynchburg_Regional_Airport#,37.3269,-79.2004
ROA,KROA,Roanoke Regional Airport (Woodrum Field),Roanoke,, Virginia, United States,http://en.wikipedia.org/wiki/Roanoke_Regional_Airport#,37.3255,-79.9754
CEZ,KCEZ,Cortez Municipal Airport,Cortez,, Colorado, United States,http://en.wikipedia.org/wiki/Cortez_Municipal_Airport#,37.303,-108.6281
BLF,KBLF,Mercer County Airport,Bluefield,, West Virginia, United States,http://en.wikipedia.org/wiki/Mercer_County_Airport_%28West_Virginia%29#,37.2958,-81.2077
TMJ,UTST,Termez Airport,Termez,,, Uzbekistan,http://en.wikipedia.org/wiki/Termez_Airport#,37.2867,67.31
MCE,KMCE,Merced Municipal Airport (Macready Field),Merced,, California, United States,http://en.wikipedia.org/wiki/Merced_Municipal_Airport#,37.2847,-120.5139
BJV,LTFE,Milas-Bodrum Airport,Mu?la,,, Turkey,http://en.wikipedia.org/wiki/Milas-Bodrum_Airport#,37.2472,27.6814
SGF,KSGF,Springfield-Branson National Airport,Springfield,, Missouri, United States,http://en.wikipedia.org/wiki/Springfield-Branson_National_Airport#,37.2443,-93.3886
MQM,LTCR,Mardin Airport,Mardin,,, Turkey,http://en.wikipedia.org/wiki/Mardin_Airport#,37.2328,40.6406
FKS,RJSF,Fukushima Airport,Sugawa,, Fukushima, Japan,http://en.wikipedia.org/wiki/Fukushima_Airport#,37.2275,140.4281
CGI,KCGI,Cape Girardeau Regional Airport,Cape Girardeau,, Missouri, United States,http://en.wikipedia.org/wiki/Cape_Girardeau_Regional_Airport#,37.2253,-89.5708
GRX,LEGR,Granada Jaén Airport,Granada,,, Spain,http://en.wikipedia.org/wiki/Federico_Garc%C3%ADa_Lorca_Airport#,37.1887,-3.7774
WEH,ZSWH,Weihai Dashuibo Airport,Weihai,, Shandong, China,http://en.wikipedia.org/wiki/Weihai_Dashuibo_Airport#,37.1883,122.23
LRS,LGLE,Leros Island National Airport,Leros,,, Greece,http://en.wikipedia.org/wiki/Leros_Island_National_Airport#,37.1847,26.8017
JLN,KJLN,Joplin Regional Airport,Joplin,, Missouri, United States,http://en.wikipedia.org/wiki/Joplin_Regional_Airport#,37.1519,-94.4983
DRO,KDRO,Durango-La Plata County Airport,Durango,, Colorado, United States,http://en.wikipedia.org/wiki/Durango-La_Plata_County_Airport#,37.1517,-107.7533
PRM,LPPM,Portimão Airport,Portimão,, Algarve, Portugal,http://en.wikipedia.org/wiki/Portim%C3%A3o_Airport#,37.1499,-8.584
PHF,KPHF,Newport News/Williamsburg International Airport,Newport News,, Virginia, United States,http://en.wikipedia.org/wiki/Newport_News/Williamsburg_International_Airport#,37.1319,-76.493
FBD,OAFZ,Fayzabad Airport (Faizabad Airport),Fayzabad,, Badakhshan, Afghanistan,http://en.wikipedia.org/wiki/Fayzabad_Airport#,37.1219,70.5186
SFQ,LTCH,Sanliurfa Airport (closed 2007; ? GNY),Sanliurfa,,, Turkey,http://en.wikipedia.org/wiki/Sanliurfa_Airport#,37.095,38.8494
GNY,LTCS,?anl?urfa GAP Airport,?anl?urfa,,, Turkey,http://en.wikipedia.org/wiki/%C5%9Eanl%C4%B1urfa_GAP_Airport#,37.0919,38.8462
SGU,KSGU,St. George Municipal Airport,St. George,, Utah, United States,http://en.wikipedia.org/wiki/St._George_Municipal_Airport_%281972-2010%29#,37.0906,-113.5931
LOZ,KLOZ,London-Corbin Airport (Magee Field),London,, Kentucky, United States,http://en.wikipedia.org/wiki/London-Corbin_Airport#,37.087,-84.0773
LFI,KLFI,Langley Air Force Base,Hampton,, Virginia, United States,http://en.wikipedia.org/wiki/Langley_Air_Force_Base#,37.0828,-76.3604
JNX,LGNX,Naxos Island National Airport,Naxos Island,,, Greece,http://en.wikipedia.org/wiki/Naxos_Island_National_Airport#,37.08,25.368
KLX,LGKL,Kalamata Airport,Kalamata,,, Greece,http://en.wikipedia.org/wiki/Kalamata_Airport#,37.0684,22.0253
PAH,KPAH,Barkley Regional Airport,Paducah,, Kentucky, United States,http://en.wikipedia.org/wiki/Barkley_Regional_Airport#,37.0603,-88.773
SME,KSME,Lake Cumberland Regional Airport (J.T. Wilson Field),Somerset,, Kentucky, United States,http://en.wikipedia.org/wiki/Lake_Cumberland_Regional_Airport#,37.0536,-84.6156
LBL,KLBL,Liberal Municipal Airport,Liberal,, Kansas, United States,http://en.wikipedia.org/wiki/Liberal_Municipal_Airport#,37.0442,-100.9599
HTN,ZWTN,Hotan Airport,Hotan,, Xinjiang, China,http://en.wikipedia.org/wiki/Hotan_Airport#,37.0333,79.8667
KAC,OSKL,Kamishly Airport,Kamishly (Kameshli,, Qamishli), Syria,http://en.wikipedia.org/wiki/Kamishly_Airport#,37.0306,41.2052
FAO,LPFR,Faro Airport,Faro,,, Portugal,http://en.wikipedia.org/wiki/Faro_Airport#,37.0144,-7.9659
PAS,LGPA,Paros National Airport,Paros,,, Greece,http://en.wikipedia.org/wiki/Paros_National_Airport#,37.0133,25.1267
EKI,KEKM,Elkhart Municipal Airport (FAA: EKM),Elkhart,, Indiana, United States,http://en.wikipedia.org/wiki/Elkhart_Municipal_Airport#,37.0007,-101.88
CIY,LICB,Comiso Airport,Comiso,,, Italy,http://en.wikipedia.org/wiki/Comiso_Airport#,36.9953,14.6081
ADA,LTAF,Adana ?akirpa?a Airport,Adana,,, Turkey,http://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport#,36.9825,35.2831
TBJ,DTKA,Tabarka - 7 Novembre International Airport,Tabarka,,, Tunisia,http://en.wikipedia.org/wiki/Tabarka_-_7_Novembre_International_Airport#,36.98,8.8769
SMA,LPAZ,Santa Maria Airport,Santa Maria,,, Portugal,http://en.wikipedia.org/wiki/Santa_Maria_Airport_%28Azores%29#,36.9739,-25.1711
BWG,KBWG,Bowling Green-Warren County Regional Airport,Bowling Green,, Kentucky, United States,http://en.wikipedia.org/wiki/Bowling_Green-Warren_County_Regional_Airport#,36.9645,-86.4197
GZT,LTAJ,O?uzeli Airport,Gaziantep,,, Turkey,http://en.wikipedia.org/wiki/O%C4%9Fuzeli_Airport#,36.9489,37.4792
NGU,KNGU,NS Norfolk (Chambers Field),Norfolk,, Virginia, United States,http://en.wikipedia.org/wiki/Naval_Station_Norfolk#,36.9377,-76.2893
PGA,KPGA,Page Municipal Airport,Page,, Arizona, United States,http://en.wikipedia.org/wiki/Page_Municipal_Airport#,36.9261,-111.4484
AYT,LTAI,Antalya Airport,Antalya,,, Turkey,http://en.wikipedia.org/wiki/Antalya_Airport#,36.9008,30.7947
ORF,KORF,Norfolk International Airport,Norfolk,, Virginia (near Virginia Beach and Williamsburg), United States,http://en.wikipedia.org/wiki/Norfolk_International_Airport#,36.8946,-76.2012
TNA,ZSJN,Jinan Yaoqiang International Airport,Jinan,, Shandong, China,http://en.wikipedia.org/wiki/Jinan_Yaoqiang_International_Airport#,36.855,117.2167
TUN,DTTA,Tunis–Carthage International Airport,Tunis / Carthage,,, Tunisia,http://en.wikipedia.org/wiki/Tunis%E2%80%93Carthage_International_Airport#,36.8511,10.2269
LEI,LEAM,Almería International Airport,Almería,,, Spain,http://en.wikipedia.org/wiki/Almer%C3%ADa_International_Airport#,36.8439,-2.3701
AAE,DABB,Rabah Bitat Airport (Les Salines Airport),Annaba,,, Algeria,http://en.wikipedia.org/wiki/Rabah_Bitat_Airport#,36.8222,7.8094
KGS,LGKO,Kos Island International Airport,Kos Island,,, Greece,http://en.wikipedia.org/wiki/Kos_Island_International_Airport#,36.7947,27.0911
GJL,DAAV,Jijel Ferhat Abbas Airport,Jijel,,, Algeria,http://en.wikipedia.org/wiki/Jijel_Ferhat_Abbas_Airport#,36.7944,5.8736
FAT,KFAT,Fresno Yosemite International Airport,Fresno,, California, United States,http://en.wikipedia.org/wiki/Fresno_Yosemite_International_Airport#,36.7762,-119.7181
POF,KPOF,Poplar Bluff Municipal Airport,Poplar Bluff,, Missouri, United States,http://en.wikipedia.org/w/index.php?title=Poplar_Bluff_Municipal_Airport&action=edit&redlink=1#,36.7739,-90.3248
XRY,LEJR,Jerez Airport (La Parra Airport),Jerez de la Frontera,,, Spain,http://en.wikipedia.org/wiki/Jerez_Airport#,36.7446,-6.0601
FMN,KFMN,Four Corners Regional Airport,Farmington,, New Mexico, United States,http://en.wikipedia.org/wiki/Four_Corners_Regional_Airport#,36.742,-108.2298
PNC,KPNC,Ponca City Regional Airport,Ponca City,, Oklahoma, United States,http://en.wikipedia.org/wiki/Ponca_City_Regional_Airport#,36.732,-97.0998
CHN,RKJU,Chonju Airport,Chonju,,, South Korea,http://en.wikipedia.org/w/index.php?title=Chonju_Airport&action=edit&redlink=1#,36.7178,127.4961
CJJ,RKTU,Cheong Ju International Airport,Cheong ju,,, South Korea,http://en.wikipedia.org/wiki/Cheong_Ju_International_Airport#,36.7166,127.4991
DLM,LTBS,Dalaman Airport,Mu?la,,, Turkey,http://en.wikipedia.org/wiki/Dalaman_Airport#,36.7126,28.7915
BJA,DAAE,Soummam Airport,Bejaia,,, Algeria,http://en.wikipedia.org/wiki/Soummam_Airport#,36.7119,5.0694
MZR,OAMS,Mazari Sharif Airport,Mazari Sharif,,, Afghanistan,http://en.wikipedia.org/wiki/Mazari_Sharif_Airport#,36.7042,67.2083
MLO,LGML,Milos Island National Airport,Milos,,, Greece,http://en.wikipedia.org/wiki/Milos_Island_National_Airport#,36.6961,24.4775
ALG,DAAG,Houari Boumediene Airport,Algiers,,, Algeria,http://en.wikipedia.org/wiki/Houari_Boumediene_Airport#,36.6944,3.2169
GUY,KGUY,Guymon Municipal Airport,Guymon,, Oklahoma, United States,http://en.wikipedia.org/wiki/Guymon_Municipal_Airport#,36.6853,-101.5078
AGP,LEMG,Pablo Ruiz Picasso Airport,Málaga,,, Spain,http://en.wikipedia.org/wiki/M%C3%A1laga_Airport#,36.675,-4.4992
HOP,KHOP,Campbell Army Airfield,Fort Campbell / Hopkinsville,, Kentucky, United States,http://en.wikipedia.org/wiki/Campbell_Army_Airfield#,36.6686,-87.4961
IRN,,Iriona Airport,Iriona,,, Honduras,http://en.wikipedia.org/w/index.php?title=Iriona_Airport&action=edit&redlink=1#,36.6633,51.4647
SNS,KSNS,Salinas Municipal Airport,Salinas,, California, United States,http://en.wikipedia.org/wiki/Salinas_Municipal_Airport#,36.6628,-121.6064
UND,OAUZ,Kunduz Airport,Kunduz,,, Afghanistan,http://en.wikipedia.org/wiki/Kunduz_Airport#,36.6625,68.9111
TOY,RJNT,Toyama Airport,Toyama,, Toyama, Japan,http://en.wikipedia.org/wiki/Toyama_Airport#,36.6483,137.1875
WEF,ZSWF,Weifang Airport,Weifang,, Shandong, China,http://en.wikipedia.org/wiki/Weifang_Airport#,36.6467,119.1186
ENY,ZLYA,Yan'an Ershilibao Airport,Yan'an,, Shaanxi, China,http://en.wikipedia.org/wiki/Yan%27an_Ershilibao_Airport#,36.6369,109.5539
SRY,OINZ,Dasht-e Naz Airport,Sari,,, Iran,http://en.wikipedia.org/wiki/Dasht-e_Naz_Airport#,36.6358,53.1936
YEC,RKTY,Yecheon Air Base,Yecheon,,, South Korea,http://en.wikipedia.org/wiki/Yecheon_Air_Base#,36.6317,128.3551
DRA,KDRA,Desert Rock Airport,Mercury,, Nevada, United States,http://en.wikipedia.org/wiki/Desert_Rock_Airport#,36.6194,-116.0328
HDG,ZBHD,Handan Airport,Handan,, Hebei, China,http://en.wikipedia.org/wiki/Handan_Airport#,36.6,114.46
MRY,KMRY,Monterey Regional Airport,Monterey,, California, United States,http://en.wikipedia.org/wiki/Monterey_Regional_Airport#,36.587,-121.8429
JTY,LGPL,Astypalaia Airport,Astypalaia Island,,, Greece,http://en.wikipedia.org/wiki/Astypalaia_Airport#,36.5799,26.3758
HTY,LTDA,Hatay Airport,Hatay,,, Turkey,http://en.wikipedia.org/wiki/Hatay_Airport#,36.5736,36.1539
DAN,KDAN,Danville Regional Airport,Danville,, Virginia, United States,http://en.wikipedia.org/wiki/Danville_Regional_Airport#,36.5729,-79.3361
QFD,DAAK,Boufarik Airport,Boufarik,,, Algeria,http://en.wikipedia.org/wiki/Boufarik_Airport#,36.5458,2.8761
BKG,KBBG,Branson Airport (FAA: BBG),Branson,, Missouri, United States,http://en.wikipedia.org/wiki/Branson_Airport#,36.5321,-93.2005
XNN,ZLXN,Xining Caojiabu Airport,Xining,, Qinghai, China,http://en.wikipedia.org/wiki/Xining_Caojiabu_Airport#,36.5275,102.0428
ZGC,ZLLL,Lanzhou Zhongchuan Airport (Lanzhou West Airport),Lanzhou,, Gansu, China,http://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_Airport#,36.5167,103.6217
QUT,RJTU,Utsunomiya Airport,Nikk? / Utsunomiya,, Tochigi Prefecture, Japan,http://en.wikipedia.org/wiki/Utsunomiya_Airport#,36.5132,139.8656
CKT,OIMC,Sarakhs Airport,Sarakhs,,, Iran,http://en.wikipedia.org/w/index.php?title=Sarakhs_Airport&action=edit&redlink=1#,36.4881,61.07
TRI,KTRI,Tri-Cities Regional Airport,Blountville,, Tennessee (Tri-Cities area), United States,http://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport#,36.4751,-82.4073
CAO,KCAO,Clayton Municipal Airpark,Clayton,, New Mexico, United States,http://en.wikipedia.org/wiki/Clayton_Municipal_Airpark#,36.4462,-103.15
RHO,LGRP,Rhodes International Airport,Rhodes,,, Greece,http://en.wikipedia.org/wiki/Rhodes_International_Airport#,36.4053,28.0861
JTR,LGSR,Santorini Airport,Santorini,, Thira, Greece,http://en.wikipedia.org/wiki/Santorini_Airport#,36.3992,25.4792
KMQ,RJNK,Komatsu Airport (Kanazawa Airport),Komatsu,, Ishikawa, Japan,http://en.wikipedia.org/wiki/Komatsu_Airport#,36.3936,136.4079
VIS,KVIS,Visalia Municipal Airport,Visalia,, California, United States,http://en.wikipedia.org/wiki/Visalia_Municipal_Airport#,36.3187,-119.3929
KIT,LGKC,Kithira Airport,Kithira,,, Greece,http://en.wikipedia.org/wiki/Kithira_Airport#,36.2917,23.025
CZL,DABC,Mohamed Boudiaf International Airport,Constantine,,, Algeria,http://en.wikipedia.org/wiki/Mohamed_Boudiaf_International_Airport#,36.2853,6.6192
XNA,KXNA,Northwest Arkansas Regional Airport,Fayetteville/Springdale,, Arkansas, United States,http://en.wikipedia.org/wiki/Northwest_Arkansas_Regional_Airport#,36.2819,-94.3068
TAO,ZSQD,Qingdao Liuting International Airport,Qingdao,, Shandong, China,http://en.wikipedia.org/wiki/Qingdao_Liuting_International_Airport#,36.265,120.375
HRO,KHRO,Boone County Airport,Harrison,, Arkansas, United States,http://en.wikipedia.org/wiki/Boone_County_Airport_%28Arkansas%29#,36.2614,-93.1547
ECG,KECG,Elizabeth City Regional Airport / Elizabeth City CGAS,Elizabeth City,, North Carolina, United States,0,36.2606,-76.1746
CIH,ZBCZ,Changzhi Airport,Changzhi,, Shanxi, China,http://en.wikipedia.org/wiki/Changzhi_Airport#,36.2475,113.1258
EBL,ORER,Erbil International Airport,Erbil,, Kurdistan, Iraq,http://en.wikipedia.org/wiki/Erbil_International_Airport#,36.2376,43.9632
LSV,KLSV,Nellis Air Force Base,Las Vegas,, Nevada, United States,http://en.wikipedia.org/wiki/Nellis_Air_Force_Base#,36.2362,-115.0343
MHD,OIMM,Mashhad International Airport (Shahid Hashemi Nejad Airport),Mashhad,, Razavi Khorasan Province, Iran,http://en.wikipedia.org/wiki/Mashhad_International_Airport#,36.2342,59.645
VGT,KVGT,North Las Vegas Airport,North Las Vegas,, Nevada, United States,http://en.wikipedia.org/wiki/North_Las_Vegas_Airport#,36.2106,-115.1944
CFK,DAOI,Chlef International Airport,Chlef,,, Algeria,http://en.wikipedia.org/wiki/Chlef_International_Airport#,36.21,1.33
TUL,KTUL,Tulsa International Airport,Tulsa,, Oklahoma, United States,http://en.wikipedia.org/wiki/Tulsa_International_Airport#,36.1984,-95.8881
HAE,,Lava Falls Heliport (FAA: AZ15) (Havasupai Airport),Supai Village,, Arizona, United States,http://en.wikipedia.org/w/index.php?title=Lava_Falls_Heliport&action=edit&redlink=1#,36.1916,-113.0924
ALP,OSAP,Aleppo International Airport (Nejrab Airport),Aleppo,,, Syria,http://en.wikipedia.org/wiki/Aleppo_International_Airport#,36.1797,37.2261
QSF,DAAS,Ain Arnat Airport,Setif,,, Algeria,http://en.wikipedia.org/wiki/Ain_Arnat_Airport#,36.1781,5.3245
MMJ,RJAF,Matsumoto Airport,Matsumoto,, Nagano, Japan,http://en.wikipedia.org/wiki/Matsumoto_Airport#,36.1668,137.9227
GIB,LXGB,Gibraltar Airport (North Front Airport),Gibraltar,,, Gibraltar,http://en.wikipedia.org/wiki/Gibraltar_Airport#,36.15,-5.35
FKJ,RJNF,Fukui Airport,Fukui,, Honshu, Japan,http://en.wikipedia.org/wiki/Fukui_Airport#,36.1428,136.2239
INT,KINT,Smith Reynolds Airport,Winston-Salem,, North Carolina, United States,http://en.wikipedia.org/wiki/Smith_Reynolds_Airport#,36.1336,-80.2219
KZS,LGKJ,Kastelorizo Island Public Airport,Kastelorizo,,, Greece,http://en.wikipedia.org/wiki/Kastelorizo_Island_Public_Airport#,36.1278,29.5667
BNA,KBNA,Nashville International Airport,Nashville,, Tennessee, United States,http://en.wikipedia.org/wiki/Nashville_International_Airport#,36.1245,-86.6782
GSO,KGSO,Piedmont Triad International Airport,Greensboro,, North Carolina, United States,http://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport#,36.0977,-79.9373
LAS,KLAS,McCarran International Airport,Las Vegas,, Nevada, United States,http://en.wikipedia.org/wiki/McCarran_International_Airport#,36.0804,-115.1523
NBE,DTNH,Enfidha-Hammamet Airport,Enfidha,,, Tunisia,http://en.wikipedia.org/wiki/Enfidha_%E2%80%93_Hammamet_International_Airport#,36.0758,10.4386
LHW,ZLLL,Lanzhou Zhongchuan Airport,Lanzhou,, Gansu, China,http://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_Airport#,36.05,103.683
RVS,KRVS,Richard Lloyd Jones Jr. Airport,Tulsa,, Oklahoma, United States,http://en.wikipedia.org/wiki/Richard_Lloyd_Jones_Jr._Airport#,36.0396,-95.9846
DHT,KDHT,Dalhart Municipal Airport,Dalhart,, Texas, United States,http://en.wikipedia.org/wiki/Dalhart_Municipal_Airport#,36.0226,-102.5473
MQY,KMQY,Smyrna Airport,Smyrna,, Tennessee, United States,http://en.wikipedia.org/wiki/Smyrna_Airport_%28Tennessee%29#,36.009,-86.52
FYV,KFYV,Drake Field,Fayetteville,, Arkansas, United States,http://en.wikipedia.org/wiki/Drake_Field#,36.0053,-94.17
KPO,RKTH,Pohang Airport,Pohang,,, South Korea,http://en.wikipedia.org/wiki/Pohang_Airport#,35.9883,129.42
JGC,,Grand Canyon Heliport,Grand Canyon,, Arizona, United States,http://en.wikipedia.org/w/index.php?title=Grand_Canyon_Heliport&action=edit&redlink=1#,35.967,-112.133
BYH,KBYH,Arkansas International Airport,Blytheville,, Arkansas, United States,http://en.wikipedia.org/wiki/Arkansas_International_Airport#,35.9643,-89.944
GCN,KGCN,Grand Canyon National Park Airport,Tusayan,, Arizona, United States,http://en.wikipedia.org/wiki/Grand_Canyon_National_Park_Airport#,35.9523,-112.147
CSV,KCSV,Crossville Memorial-Whitson Field,Crossville,, Tennessee, United States,http://en.wikipedia.org/w/index.php?title=Crossville_Memorial-Whitson_Field&action=edit&redlink=1#,35.9513,-85.085
BLD,,Boulder City Municipal Airport (FAA: 61B),Boulder City,, Nevada, United States,http://en.wikipedia.org/wiki/Boulder_City_Municipal_Airport#,35.9475,-114.8611
