IATA,IACO,name,city,province,state,country,wiki,lat,lng
BTW,WAOC,Batu Licin Airport,Batu Licin,, Kalimantan, Indonesia,http://en.wikipedia.org/wiki/Batu_Licin_Airport#,,
BUW,WAWB,Baubau Airport (Betoambari Airport),Bau-Bau,, Buton, Indonesia,http://en.wikipedia.org/wiki/Baubau_Airport#,-5.4869,122.569
BMU,WADB,Bima Airport (aka Sultan Muhammad Salahuddin Airport),Bima,,, Indonesia,http://en.wikipedia.org/wiki/Bima_Airport#,-8.5408,118.6906
GNS,WIMB,Binaka Airport,Gunungsitoli,, Nias Island, Indonesia,http://en.wikipedia.org/wiki/Binaka_Airport#,1.1664,97.7047
ZKL,WASB,Bintuni Airport (Steenkool Airport),Bintuni,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Bintuni_Airport&action=edit&redlink=1#,,
BUI,WAJB,Bokondini Airport,Bokondini,,, Indonesia,http://en.wikipedia.org/wiki/Bokondini_Airport#,,
BJG,,Bolaang Airport,Bolaang,,, Indonesia,http://en.wikipedia.org/wiki/Bolaang_Airport#,,
BXT,WRLC,Bontang Airport,Bontang,,, Indonesia,http://en.wikipedia.org/wiki/Bontang_Airport#,,
TJQ,WIKD,Buluh Tumbang Airport,Tanjung Pandan,, Bangka-Belitung, Indonesia,http://en.wikipedia.org/wiki/Buluh_Tumbang_Airport#,-2.745,107.7531
BYQ,WALV,Bunyu Airport,Bunyu,, Kalimantan (Borneo), Indonesia,http://en.wikipedia.org/wiki/Bunyu_Airport#,,
UOL,,Buol Airport,Buol,,, Indonesia,http://en.wikipedia.org/wiki/Buol_Airport#,,
MEQ,WITC,Cut Nyak Dhien Airport,Meulaboh,,, Indonesia,http://en.wikipedia.org/wiki/Cut_Nyak_Dhien_Airport#,4.25,96.217
DRH,,Dabra Airport,Dabra,,, Indonesia,http://en.wikipedia.org/wiki/Dabra_Airport#,,
DOB,WAPD,Dobo Airport,Dobo,, Wamar Island, Indonesia,http://en.wikipedia.org/wiki/Dobo_Airport#,-5.7722,134.2125
LUV,WAPL,Dumatubin Airport,Langgur,, Kai Islands, Indonesia,http://en.wikipedia.org/wiki/Dumatubin_Airport#,-5.6616,132.7314
KOE,WATT,El Tari Airport,Kupang,, East Nusa Tenggara, Indonesia,http://en.wikipedia.org/wiki/El_Tari_Airport#,-10.1778,123.6636
EWI,WABT,Enarotali Airport,Enarotali,,, Indonesia,http://en.wikipedia.org/wiki/Enarotali_Airport#,,
EWE,,Ewer Airport,Ewer,,, Indonesia,http://en.wikipedia.org/wiki/Ewer_Airport#,,
FKQ,WASF,Fak Fak Airport,Fak Fak,, Irian Jaya, Indonesia,http://en.wikipedia.org/wiki/Fak_Fak_Airport#,-2.9202,132.267
BIK,WABB,Frans Kaisiepo Airport,Biak,,, Indonesia,http://en.wikipedia.org/wiki/Frans_Kaisiepo_Airport#,-1.1919,136.11
GAV,,Gag Island Airport,Gag Island,, West Papua, Indonesia,http://en.wikipedia.org/w/index.php?title=Gag_Island_Airport&action=edit&redlink=1#,,
GLX,WAMA,Gamarmalamo Airport (Galela Airport),Galela,, North Maluku, Indonesia,http://en.wikipedia.org/w/index.php?title=Gamarmalamo_Airport&action=edit&redlink=1#,,
GEB,WAMJ,Gebe Airport,Gebe,, Maluku, Indonesia,http://en.wikipedia.org/w/index.php?title=Gebe_Airport&action=edit&redlink=1#,,
LKA,WRKL,Gewayenta Airport,Larantuka,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Gewayenta_Airport&action=edit&redlink=1#,,
AKQ,WIAG,Gunung Batin Airport,Astraksetra,,, Indonesia,http://en.wikipedia.org/wiki/Gunung_Batin_Airport#,,
ENE,WATE,H. Hasan Aroeboesman Airport,Ende,, Flores, Indonesia,http://en.wikipedia.org/wiki/H._Hasan_Aroeboesman_Airport#,-8.8493,121.6606
HLP,WIHH,Halim Perdanakusuma International Airport,Jakarta,,, Indonesia,http://en.wikipedia.org/wiki/Halim_Perdanakusuma_International_Airport#,-6.2675,106.8864
ABU,WRKA,Haliwen Airport,Atambua,,, Indonesia,http://en.wikipedia.org/wiki/Haliwen_Airport#,,
BDO,WICC,Hussein Sastranegara Airport,Bandung,,, Indonesia,http://en.wikipedia.org/wiki/Hussein_Sastranegara_Airport#,-6.9019,107.5761
ILA,WABL,Illaga Airport,Illaga,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Illaga_Airport&action=edit&redlink=1#,13.697,-89.1166
IUL,,Ilu Airport,Ilu,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Ilu_Airport&action=edit&redlink=1#,,
INX,WASI,Inanwatan Airport,Inanwatan,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Inanwatan_Airport&action=edit&redlink=1#,,
ELR,,Irian Jaya Airport (Elelim Airport),Elelim,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Irian_Jaya_Airport&action=edit&redlink=1#,,
GTO,WAMG,Jalaluddin Airport,Gorontalo,,, Indonesia,http://en.wikipedia.org/wiki/Jalaluddin_Airport#,0.6383,122.8522
JBB,,Jember Noto Hadinegoro Airport,Jember,, Jember Regency, Indonesia,http://en.wikipedia.org/w/index.php?title=Jember_Noto_Hadinegoro_Airport&action=edit&redlink=1#,,
SUB,WARR,Juanda International Airport,Surabaya,,, Indonesia,http://en.wikipedia.org/wiki/Juanda_International_Airport#,-7.3806,112.7861
LBW,WRLB,Juvai Semaring Airport (Long Bawan Airport),Long Bawan,, East Kalimantan, Indonesia,http://en.wikipedia.org/wiki/Juvai_Semaring_Airport#,,
TRK,WALR,Juwata Airport,Tarakan,, East Kalimantan, Indonesia,http://en.wikipedia.org/wiki/Juwata_Airport#,3.3267,117.5694
KNG,WASK,Kaimana Airport,Kaimana,, Papua, Indonesia,http://en.wikipedia.org/wiki/Kaimana_Airport#,-3.6445,133.6956
KBX,WASU,Kambuaya Airport,Kambuaya,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kambuaya_Airport&action=edit&redlink=1#,,
KCD,,Kamur Airport,Kamur,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kamur_Airport&action=edit&redlink=1#,,
KWB,,Karimunjawa Airport,Karimunjawa,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Karimunjawa_Airport&action=edit&redlink=1#,,
KBF,WABK,Karubaga Airport,Karubaga,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Karubaga_Airport&action=edit&redlink=1#,,
KEQ,WASE,Kebar Airport,Kebar,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kebar_Airport&action=edit&redlink=1#,,
KEA,,Keisah Airport,Keisah,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Keisah_Airport&action=edit&redlink=1#,,
LLN,WAJV,Kelila Airport,Kelila,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kelila_Airport&action=edit&redlink=1#,,
KLQ,WIPV,Keluang Airport,Keluang,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Keluang_Airport&action=edit&redlink=1#,,
KEI,WAKP,Kepi Airport,Kepi,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kepi_Airport&action=edit&redlink=1#,,
KRC,WIPH,Kerinci Airport,Kerinci,,, Indonesia,http://en.wikipedia.org/wiki/Depati_Parbo_Airport#,-1.7,101.267
KMM,,Kimam Airport,Kimam,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kimam_Airport&action=edit&redlink=1#,,
KOX,WABN,Kokonao Airport,Kokonao,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kokonao_Airport&action=edit&redlink=1#,,
LBJ,WATO,Komodo Airport (Mutiara II Airport),Labuan Bajo,, Flores Island, Indonesia,http://en.wikipedia.org/wiki/Komodo_Airport#,-8.4867,119.8891
KCI,,Kon Airport,Kon,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kon_Airport&action=edit&redlink=1#,,
FOO,,Kornasoren Airport (Noemfoor Airport),Noemfoor,, Schouten Islands, Indonesia,http://en.wikipedia.org/wiki/Kornasoren_Airport#,,
KOD,,Kotabangun Airport,Kotabangun,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Kotabangun_Airport&action=edit&redlink=1#,,
KNO,WIMM,Kuala Namu International Airport,Medan,,, Indonesia,http://en.wikipedia.org/wiki/Kuala_Namu_International_Airport#,,
LAH,,Labuha Airport,Labuha,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Labuha_Airport&action=edit&redlink=1#,-0.633,127.5
LHI,WAJL,Lereh Airport,Lereh,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Lereh_Airport&action=edit&redlink=1#,,
LSX,WITL,Lhok Sukon Airport,Lhok Sukon,, Sumatra, Indonesia,http://en.wikipedia.org/w/index.php?title=Lhok_Sukon_Airport&action=edit&redlink=1#,,
LOP,WADL,Lombok International Airport (Bandara Internasional Lombok),Mataram (near Praya),, Lombok, Indonesia,http://en.wikipedia.org/wiki/Lombok_International_Airport#,-8.7573,116.2767
LPU,WRLP,Long Apung Airport,Long Apung,,, Indonesia,http://en.wikipedia.org/wiki/Long_Apung_Airport#,0.583,115.6
LYK,,Lunyuk Airport,Lunyuk,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Lunyuk_Airport&action=edit&redlink=1#,,
LSW,WITM,Malikus Saleh Airport,Lhoksumawe,, Sumatra, Indonesia,http://en.wikipedia.org/wiki/Malikus_Saleh_Airport#,5.2267,96.9503
MJU,WAAJ,Mamuju Airport,Mamuju,, West Sulawesi, Indonesia,http://en.wikipedia.org/wiki/Tampa_Padang_Airport#,-2.683,118.9
MAL,WAPE,Mangole Island Airport,Mangole Island,, Maluku Islands, Indonesia,http://en.wikipedia.org/w/index.php?title=Mangole_Island_Airport&action=edit&redlink=1#,,
MWK,WIOM,Matak Airport,Anambas Islands,, Riau Province, Indonesia,http://en.wikipedia.org/wiki/Matak_Airport#,,
MNA,WAMN,Melangguane Airport,Melangguane,, North Sulawesi, Indonesia,http://en.wikipedia.org/wiki/Melangguane_Airport#,4.0069,126.6731
PDG,WIPT,Minangkabau International Airport,Ketaping,, West Sumatra, Indonesia,http://en.wikipedia.org/wiki/Minangkabau_International_Airport#,-0.7883,100.2864
MDP,WAKD,Mindiptana Airport,Mindiptana,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Mindiptana_Airport&action=edit&redlink=1#,,
MKQ,WAKK,Mopah Airport,Merauke,, Papua, Indonesia,http://en.wikipedia.org/wiki/Mopah_Airport#,-8.5211,140.4169
TIM,WABP,Mozes Kilangin Airport,Timika,, Papua, Indonesia,http://en.wikipedia.org/wiki/Mozes_Kilangin_Airport#,-4.5314,136.8883
MPC,WIPU,Muko-Muko Airport,Muko-Muko,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Muko-Muko_Airport&action=edit&redlink=1#,,
LII,WAJM,Mulia Airport,Mulia,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Mulia_Airport&action=edit&redlink=1#,,
MUF,,Muting Airport,Muting,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Muting_Airport&action=edit&redlink=1#,,
NBX,WABI,Nabire Airport,Nabire,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Nabire_Airport&action=edit&redlink=1#,-3.3682,135.4964
NAH,WAMH,Naha Airport,Tahuna,,, Indonesia,http://en.wikipedia.org/wiki/Naha_Airport_%28Indonesia%29#,3.6832,125.528
NRE,WAPG,Namrole Airport,Buru,,, Indonesia,http://en.wikipedia.org/wiki/Namrole_Airport#,,
BJK,WAPK,Nangasuri Airport,Benjina,, Muluku, Indonesia,http://en.wikipedia.org/wiki/Nangasuri_Airport#,,
CPF,WRSC,Ngloram Airport,Cepu,,, Indonesia,http://en.wikipedia.org/wiki/Ngloram_Airport#,,
DPS,WADD,Ngurah Rai International Airport,Denpasar,, Bali, Indonesia,http://en.wikipedia.org/wiki/Ngurah_Rai_International_Airport#,-8.7475,115.1692
NNX,WRLF,Nunukan Airport,Nunukan,, East Kalimantan, Indonesia,http://en.wikipedia.org/wiki/Nunukan_Airport#,4.15,117.65
OBD,LEBA,Obano Airport,Obano,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Obano_Airport&action=edit&redlink=1#,,
OEC,,Ocussi Airport,Ocussi,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Ocussi_Airport&action=edit&redlink=1#,,
BKS,WIPL,Padang Kemiling Airport (Fatmawati Soekarno Airport),Bengkulu,,, Indonesia,http://en.wikipedia.org/wiki/Padang_Kemiling_Airport#,-3.8611,102.3394
LLO,,Palopo Lagaligo Airport,Palopo,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Palopo_Lagaligo_Airport&action=edit&redlink=1#,,
AMQ,WAPP,Pattimura Airport,Ambon,,, Indonesia,http://en.wikipedia.org/wiki/Pattimura_Airport#,-3.707,128.0897
CBN,WICD,Penggung Airport,Cirebon,, Java, Indonesia,http://en.wikipedia.org/wiki/Penggung_Airport#,,
DUM,WIBD,Pinang Kampai Airport,Dumai,, Sumatra, Indonesia,http://en.wikipedia.org/wiki/Pinang_Kampai_Airport#,,
MES,WIMM,Polonia International Airport,Medan,,, Indonesia,http://en.wikipedia.org/wiki/Polonia_International_Airport#,3.5592,98.6711
PWL,,Purwokerto Airport,Wirasaba,, Central Java, Indonesia,http://en.wikipedia.org/wiki/Purwokerto_Airport#,,
TKG,WICT,Radin Inten II Airport,Bandar Lampung,, Sumatra, Indonesia,http://en.wikipedia.org/wiki/Radin_Inten_II_Airport#,-5.2419,105.1756
KTG,WIOK,Rahadi Usman Airport (Ketapang Airport),Ketapang,, West Kalimantan, Indonesia,http://en.wikipedia.org/wiki/Rahadi_Usman_Airport#,-1.8166,109.9635
TNJ,WIDN,Raja Haji Fisabilillah International Airport,Tanjung Pinang,, Riau Islands, Indonesia,http://en.wikipedia.org/wiki/Kijang_Airport#,0.9186,104.5272
NTX,WION,Ranai Airport,Natuna,, Riau Islands, Indonesia,http://en.wikipedia.org/wiki/Ranai_Airport#,3.9087,108.3879
MKW,WASR,Rendani Airport,Manokwari,, Irian Jaya, Indonesia,http://en.wikipedia.org/wiki/Rendani_Airport#,-0.8936,134.0503
RKI,WIBR,Rokot Airport,Sipura,,, Indonesia,http://en.wikipedia.org/wiki/Rokot_Airport#,,
MDC,WAMM,Sam Ratulangi International Airport,Manado,,, Indonesia,http://en.wikipedia.org/wiki/Sam_Ratulangi_International_Airport#,1.5458,124.925
SMQ,WAOS,Sampit Airport,Sampit,, Central Kalimantan (Borneo), Indonesia,http://en.wikipedia.org/wiki/Sampit_Airport#,-2.4992,112.975
ZRM,WAJI,Sarmi Airport,Sarmi,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Sarmi_Airport&action=edit&redlink=1#,,
AMI,WADA,Selaparang Airport (closed 2011),Mataram,,, Indonesia,http://en.wikipedia.org/wiki/Selaparang_Airport#,-8.562,116.0994
SEH,,Senggeh Airport,Senggeh,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Senggeh_Airport&action=edit&redlink=1#,,
ZEG,,Senggo Airport,Senggo,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Senggo_Airport&action=edit&redlink=1#,,
DJJ,WAJJ,Sentani Airport,Jayapura,,, Indonesia,http://en.wikipedia.org/wiki/Sentani_Airport#,-2.5719,140.5114
ZRI,WABO,Serui Airport,Serui,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Serui_Airport&action=edit&redlink=1#,,
CGK,WIII,Soekarno–Hatta International Airport,Jakarta,,, Indonesia,http://en.wikipedia.org/wiki/Soekarno%E2%80%93Hatta_International_Airport#,-6.1239,106.6611
SQR,WAWS,Soroako Airport,Soroako,,, Indonesia,http://en.wikipedia.org/wiki/Soroako_Airport#,,
KBU,WRBK,Stagen Airport,Kotabaru,, Kalimantan, Indonesia,http://en.wikipedia.org/wiki/Stagen_Airport#,-3.3333,116.3333
UPG,WAAA,Sultan Hasanuddin International Airport,Makassar,,, Indonesia,http://en.wikipedia.org/wiki/Sultan_Hasanuddin_International_Airport#,-5.0608,119.5544
BTJ,WITT,Sultan Iskandarmuda Airport,Banda Aceh,,, Indonesia,http://en.wikipedia.org/wiki/Sultan_Iskandarmuda_Airport#,5.5169,95.42
PLM,WIPP,Sultan Mahmud Badaruddin II Airport,Palembang,, Sumatra, Indonesia,http://en.wikipedia.org/wiki/Sultan_Mahmud_Badaruddin_II_Airport#,-2.9006,104.7
PKU,WIBB,Sultan Syarif Kasim II Airport,Pekanbaru,, Sumatra, Indonesia,http://en.wikipedia.org/wiki/Sultan_Syarif_Kasim_II_Airport#,0.455,101.4433
DJB,WIPA,Sultan Thaha Airport (Sultan Taha Syarifudn Airport),Jambi,,, Indonesia,http://en.wikipedia.org/wiki/Sultan_Thaha_Airport#,-1.6356,103.6431
SEQ,WIBS,Sungai Pakning Bengkalis Airport,Sungai Pakning Bengkalis,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Sungai_Pakning_Bengkalis_Airport&action=edit&redlink=1#,,
PNK,WIOO,Supadio Airport,Pontianak,, Kalimantan, Indonesia,http://en.wikipedia.org/wiki/Supadio_Airport#,-0.1478,109.4039
BDJ,WRBB,Syamsudin Noor Airport,Banjarmasin,, South Kalimantan, Indonesia,http://en.wikipedia.org/wiki/Syamsudin_Noor_Airport#,-3.4397,114.7528
LUW,WAMW,Syukuran Aminuddin Amir Airport,Luwuk,, Central Sulawesi, Indonesia,http://en.wikipedia.org/wiki/Syukuran_Aminuddin_Amir_Airport#,-1.0389,122.7719
TAX,WAPT,Taliabu Island Airport,Taliabu,,, Indonesia,http://en.wikipedia.org/w/index.php?title=Taliabu_Island_Airport&action=edit&redlink=1#,,
SAU,WATS,Tardamu Airport,Savu Island,, East Nusa Tenggara, Indonesia,http://en.wikipedia.org/wiki/Tardamu_Airport#,,
TSY,WICM,Tasikmalaya Airport,Tasikmalaya,, West Java, Indonesia,http://en.wikipedia.org/wiki/Tasikmalaya_Airport#,,
CXP,WIHL,Tunggul Wulung Airport,Cilacap,, Java Island, Indonesia,http://en.wikipedia.org/wiki/Tunggul_Wulung_Airport#,,
MOF,WATC,Wai Oti Airport (Maumere Airport),Maumere,,, Indonesia,http://en.wikipedia.org/wiki/Wai_Oti_Airport#,-8.6378,122.2375
KDI,WAWW,Wolter Monginsidi Airport,Kendari,,, Indonesia,http://en.wikipedia.org/wiki/Wolter_Monginsidi_Airport#,-4.0842,122.4131
LWE,WATW,Wonopito Airport,Lewoleba,,, Indonesia,http://en.wikipedia.org/wiki/Wonopito_Airport#,,
ABD,OIAA,Abadan Airport,Abadan,,, Iran,http://en.wikipedia.org/wiki/Abadan_Airport#,30.3667,48.2333
AWZ,OIAW,Ahwaz Airport,Ahwaz,,, Iran,http://en.wikipedia.org/wiki/Ahwaz_Airport#,31.3375,48.7603
ADU,OITL,Ardabil Airport,Ardabil,,, Iran,http://en.wikipedia.org/wiki/Ardabil_Airport#,38.3267,48.4242
IAQ,,Bahregan Airport,Bahregan,,, Iran,http://en.wikipedia.org/w/index.php?title=Bahregan_Airport&action=edit&redlink=1#,,
BXR,OIKM,Bam Airport,Bam,,, Iran,http://en.wikipedia.org/wiki/Bam_Airport#,29.0842,58.4497
BND,OIKB,Bandar Abbas International Airport,Bandar Abbas,,, Iran,http://en.wikipedia.org/wiki/Bandar_Abbas_International_Airport#,27.2186,56.3778
BDH,OIBL,Bandar Lengeh Airport,Bandar Lengeh,,, Iran,http://en.wikipedia.org/wiki/Bandar_Lengeh_Airport#,26.5314,54.8275
XBJ,OIMB,Birjand Airport,Birjand,,, Iran,http://en.wikipedia.org/wiki/Birjand_Airport#,32.8981,59.2661
BSM,OINJ,Bishe Kola Air Base,Amol,,, Iran,http://en.wikipedia.org/wiki/Bishe_Kola_Air_Base#,,
BJB,OIMN,Bojnord Airport,Bojnord,,, Iran,http://en.wikipedia.org/wiki/Bojnord_Airport#,37.4892,57.3064
BUZ,OIBB,Bushehr Airport,Bushehr,,, Iran,http://en.wikipedia.org/wiki/Bushehr_Airport#,28.9494,50.8303
SRY,OINZ,Dasht-e Naz Airport,Sari,,, Iran,http://en.wikipedia.org/wiki/Dasht-e_Naz_Airport#,36.6358,53.1936
DEF,OIAD,Dezful Airport,Dezful,,, Iran,http://en.wikipedia.org/wiki/Dezful_Airport#,32.3803,48.4047
IFN,OIFM,Esfahan Shahid Beheshti International Airport,Isfahan,,, Iran,http://en.wikipedia.org/wiki/Esfahan_Shahid_Beheshti_International_Airport#,32.7508,51.8628
GSM,OIKQ,Gheshm Airport,Gheshm,,, Iran,http://en.wikipedia.org/w/index.php?title=Gheshm_Airport&action=edit&redlink=1#,26.7519,55.8972
HDM,OIHH,Hamadan Airport,Hamadan,,, Iran,http://en.wikipedia.org/wiki/Hamadan_Airport#,34.8694,48.5506
KNR,OIBJ,Jam Airport,Kangan,,, Iran,http://en.wikipedia.org/wiki/Jam_Airport#,27.8219,52.3522
KER,OIKK,Kerman Airport,Kerman,,, Iran,http://en.wikipedia.org/wiki/Kerman_Airport#,30.2744,56.9511
KHA,OITH,Khaneh Airport (Piranshahr Airport),Khaneh,,, Iran,http://en.wikipedia.org/w/index.php?title=Khaneh_Airport&action=edit&redlink=1#,,
KHK,OIBQ,Khark Island Airport,Khark Island,,, Iran,http://en.wikipedia.org/w/index.php?title=Khark_Island_Airport&action=edit&redlink=1#,29.2603,50.3239
KHD,OICK,Khorramabad Airport,Khorramabad,,, Iran,http://en.wikipedia.org/wiki/Khorramabad_Airport#,33.4386,48.2808
KIH,OIBK,Kish International Airport,Kish Island,,, Iran,http://en.wikipedia.org/wiki/Kish_International_Airport#,26.5275,53.9792
ZBR,OIZC,Konarak Airport,Chabahar,,, Iran,http://en.wikipedia.org/wiki/Konarak_Airport#,25.4444,60.3836
LRR,OISL,Lar Airport,Lar,,, Iran,http://en.wikipedia.org/wiki/Lar_Airport#,27.6731,54.3872
LVP,OIBV,Lavan Airport,Lavan Island,,, Iran,http://en.wikipedia.org/wiki/Lavan_Airport#,26.8103,53.3561
MRX,OIAM,Mahshahr Airport,Mahshahr,,, Iran,http://en.wikipedia.org/wiki/Mahshahr_Airport#,30.5589,49.1506
MHD,OIMM,Mashhad International Airport (Shahid Hashemi Nejad Airport),Mashhad,, Razavi Khorasan Province, Iran,http://en.wikipedia.org/wiki/Mashhad_International_Airport#,36.2342,59.645
THR,OIII,Mehrabad International Airport,Tehran,,, Iran,http://en.wikipedia.org/wiki/Mehrabad_International_Airport#,35.6889,51.3147
OMI,OIAJ,Omidiyeh Air Base,Omidiyeh,,, Iran,http://en.wikipedia.org/wiki/Omidiyeh_Air_Base#,,
CKT,OIMC,Sarakhs Airport,Sarakhs,,, Iran,http://en.wikipedia.org/w/index.php?title=Sarakhs_Airport&action=edit&redlink=1#,36.4881,61.07
KSH,OICC,Shahid Ashrafi Esfahani Airport (Kermanshah Airport),Kermanshah,,, Iran,http://en.wikipedia.org/wiki/Shahid_Ashrafi_Esfahani_Airport#,34.3469,47.1564
QMJ,OIAI,Shahid Asyaee Airport,Masjed Soleiman,,, Iran,http://en.wikipedia.org/w/index.php?title=Shahid_Asyaee_Airport&action=edit&redlink=1#,32.0022,49.2686
CQD,OIFS,Shahrekord Airport,Shahrekord,,, Iran,http://en.wikipedia.org/wiki/Shahrekord_Airport#,32.2972,50.8422
SYZ,OISS,Shiraz International Airport,Shiraz,,, Iran,http://en.wikipedia.org/wiki/Shiraz_International_Airport#,29.5403,52.5886
SYJ,OIKY,Sirjan Airport,Sirjan,, Kerman Province, Iran,http://en.wikipedia.org/wiki/Sirjan_Airport#,29.5511,55.6717
TCX,OIMT,Tabas Airport,Tabas,,, Iran,http://en.wikipedia.org/wiki/Tabas_Airport#,33.6678,56.8925
TBZ,OITT,Tabriz International Airport,Tabriz,,, Iran,http://en.wikipedia.org/wiki/Tabriz_International_Airport#,38.1339,46.235
IKA,OIIE,Tehran Imam Khomeini International Airport,Tehran,,, Iran,http://en.wikipedia.org/wiki/Tehran_Imam_Khomeini_International_Airport#,35.4161,51.1522
AZD,OIYY,Yazd Shahid Sadooghi Airport,Yazd,,, Iran,http://en.wikipedia.org/wiki/Yazd_Shahid_Sadooghi_Airport#,31.9061,54.2764
ACZ,OIZB,Zabol Airport,Zabol,,, Iran,http://en.wikipedia.org/wiki/Zabol_Airport#,31.0983,61.5439
ZAH,OIZH,Zahedan Airport,Zahedan,,, Iran,http://en.wikipedia.org/wiki/Zahedan_Airport#,29.4733,60.9033
NJF,ORNI,Al Najaf International Airport,Al Najaf,,, Iraq,http://en.wikipedia.org/wiki/Al_Najaf_International_Airport#,31.99,44.403
BGW,,Baghdad International Airport,Baghdad,,, Iraq,http://en.wikipedia.org/wiki/Baghdad_International_Airport#,33.35,44.417
SDA,ORBI,Baghdad International Airport (formerly ORBS/Saddam Int'l),Baghdad,,, Iraq,http://en.wikipedia.org/wiki/Baghdad_International_Airport#,33.2625,44.2346
BMN,ORBB,Bamarni Airport,Bamarni,,, Iraq,http://en.wikipedia.org/w/index.php?title=Bamarni_Airport&action=edit&redlink=1#,,
BSR,ORMM,Basrah International Airport,Basrah,,, Iraq,http://en.wikipedia.org/wiki/Basrah_International_Airport#,30.5491,47.6621
EBL,ORER,Erbil International Airport,Erbil,, Kurdistan, Iraq,http://en.wikipedia.org/wiki/Erbil_International_Airport#,36.2376,43.9632
KIK,ORKK,Kirkuk Airport,Kirkuk,,, Iraq,http://en.wikipedia.org/w/index.php?title=Kirkuk_Airport&action=edit&redlink=1#,35.4695,44.3489
ISU,ORSU,Sulaimaniyah International Airport,Sulaimaniyah,, Kurdistan, Iraq,http://en.wikipedia.org/wiki/Sulaimaniyah_International_Airport#,35.5609,45.3147
BYT,EIBN,Bantry Airport,Bantry,, County Cork, Ireland,http://en.wikipedia.org/wiki/Bantry_Airport#,,
BLY,EIBT,Belmullet Airport,Belmullet,,, Ireland,http://en.wikipedia.org/wiki/Belmullet_Airport#,,
